customer_id,age,annual_income,balance,spending_score,tenure_years,num_products,true_segment
C102785,18,2510.27,2863.23,35.8,2.6,1,Occasionnel
C102786,27,4189.89,3395.97,12.1,1.5,3,Occasionnel
C102787,29,4004.53,3096.57,34.6,1.6,2,Occasionnel
C102788,35,2105.29,-608.3,17.8,0.9,2,Risque
C102789,28,8776.91,25394.7,44.4,8.3,2,Fidele
C102790,36,4953.85,2204.23,44.7,1.8,2,Occasionnel
C102791,45,14366.8,101010.67,86.7,12.1,3,Premium
C102792,32,3045.69,1930.57,30.5,1.5,1,Occasionnel
C102793,26,1380.44,952.02,27.9,0.6,1,Risque
C102794,22,2977.01,6060.03,44.6,3.1,1,Occasionnel
C102795,32,4693.74,2858.56,23.6,0.7,1,Occasionnel
C102796,28,6095.79,7875.89,0.0,2.0,1,Occasionnel
C102797,51,3674.74,23394.36,68.5,10.6,2,Fidele
C102798,23,4943.52,4056.55,39.4,2.1,2,Occasionnel
C102799,18,6771.12,2420.69,30.5,1.9,1,Occasionnel
C102800,32,2234.31,692.16,6.3,0.3,2,Risque
C102801,24,6987.46,17550.16,70.2,7.4,2,Fidele
C102802,51,12069.98,77536.39,87.5,4.3,4,Premium
C102803,35,4832.96,4105.36,22.8,3.0,2,Occasionnel
C102804,49,13396.01,92231.59,81.6,12.5,5,Premium
C102805,21,5098.43,11700.3,61.4,12.7,1,Fidele
C102806,33,4894.63,15440.85,70.0,3.5,3,Fidele
C102807,34,4778.94,3217.87,23.8,0.5,2,Occasionnel
C102808,63,7522.02,14401.29,55.1,10.8,1,Fidele
C102809,63,5909.5,-487.25,81.8,8.4,3,Fidele
C102810,37,10211.78,93420.25,77.8,8.0,5,Premium
C102811,45,922.46,-519.83,8.9,0.7,1,Risque
C102812,34,5018.94,5684.0,36.1,2.6,1,Occasionnel
C102813,37,22957.44,70951.19,95.3,10.0,5,Premium
C102814,55,14614.47,101838.13,75.2,4.8,4,Premium
C102815,24,6232.26,664.56,17.8,0.8,1,Occasionnel
C102816,35,4566.39,11930.95,64.0,4.9,3,Fidele
C102817,31,5856.36,-602.37,35.6,1.5,1,Occasionnel
C102818,32,9648.57,32817.68,44.2,13.9,2,Fidele
C102819,30,973.82,-2473.48,9.1,2.5,1,Risque
C102820,20,8840.18,22948.8,55.8,13.5,1,Fidele
C102821,19,2372.68,3721.96,47.8,0.7,3,Occasionnel
C102822,57,17578.06,64820.3,83.9,10.5,5,Premium
C102823,49,961.54,-657.69,18.5,0.8,1,Risque
C102824,18,4505.59,-1299.16,23.2,1.4,1,Risque
C102825,22,5200.87,4671.39,60.9,1.7,1,Occasionnel
C102826,41,3135.39,16987.81,53.2,1.8,4,Fidele
C102827,42,4051.14,23187.84,52.0,8.5,3,Fidele
C102828,30,4398.03,3571.81,51.1,1.4,2,Occasionnel
C102829,32,3708.95,4344.95,32.4,3.6,1,Occasionnel
C102830,49,8186.91,4372.76,35.1,10.1,2,Fidele
C102831,51,6430.25,22256.78,59.6,9.3,3,Fidele
C102832,38,10001.15,30219.94,38.4,12.5,2,Fidele
C102833,18,1340.61,4050.87,33.9,2.2,1,Occasionnel
C102834,22,1689.76,39.2,24.0,2.4,1,Occasionnel
C102835,27,3453.3,3562.48,23.0,0.9,1,Occasionnel
C102836,38,1803.11,5633.56,43.1,2.7,1,Occasionnel
C102837,47,8232.67,19031.07,24.7,11.9,1,Fidele
C102838,32,7598.93,5824.08,50.9,8.8,1,Fidele
C102839,60,12852.52,95558.68,84.1,13.7,3,Premium
C102840,23,3484.36,3343.53,25.4,3.6,2,Occasionnel
C102841,46,4956.27,16688.48,45.9,14.8,2,Fidele
C102842,34,7982.88,30234.1,44.7,10.8,3,Fidele
C102843,46,4448.47,22069.04,17.8,6.9,3,Fidele
C102844,45,9610.49,8653.52,44.8,6.3,2,Fidele
C102845,31,5071.51,380.08,35.5,2.9,2,Occasionnel
C102846,41,7844.28,38941.03,52.9,11.7,3,Fidele
C102847,63,10792.29,72195.89,73.9,6.8,5,Premium
C102848,32,3128.57,2332.29,15.6,0.7,1,Occasionnel
C102849,50,5350.34,9969.53,47.4,5.6,2,Fidele
C102850,21,8609.35,18056.6,59.6,6.8,1,Fidele
C102851,27,11483.05,11700.91,71.7,7.3,1,Fidele
C102852,28,4125.19,4113.51,50.6,1.5,1,Occasionnel
C102853,37,6564.77,11711.98,61.2,9.1,1,Fidele
C102854,32,2395.07,6591.26,25.2,2.1,2,Occasionnel
C102855,32,2986.75,-1357.13,9.3,0.7,1,Risque
C102856,19,4448.15,-912.69,46.3,1.4,1,Occasionnel
C102857,23,8100.83,16382.79,67.3,7.4,1,Fidele
C102858,25,4762.2,3722.46,19.4,4.5,1,Occasionnel
C102859,35,6136.34,25089.2,68.3,4.0,4,Fidele
C102860,36,7170.7,30324.25,42.8,11.5,2,Fidele
C102861,41,1865.6,1135.58,18.6,1.5,2,Occasionnel
C102862,56,3985.53,16910.65,60.3,6.8,2,Fidele
C102863,46,14064.48,86991.16,71.9,7.6,5,Premium
C102864,42,6998.94,11918.85,66.9,14.1,4,Fidele
C102865,42,19404.77,70760.14,76.5,11.8,6,Premium
C102866,52,7087.15,23829.11,49.8,8.9,1,Fidele
C102867,42,2872.17,4015.45,49.9,2.0,1,Occasionnel
C102868,31,3215.03,-266.27,29.1,0.6,1,Risque
C102869,59,12917.07,80999.52,75.1,11.9,2,Premium
C102870,37,2099.24,4175.66,20.6,1.4,2,Occasionnel
C102871,44,10598.0,24063.71,45.5,11.8,2,Fidele
C102872,52,11517.87,58506.13,65.4,0.3,3,Premium
C102873,34,3409.99,21923.01,61.4,9.9,4,Fidele
C102874,35,15621.86,84951.14,73.5,18.1,5,Premium
C102875,42,6438.23,22205.92,37.2,11.9,2,Fidele
C102876,49,9576.23,19099.47,41.9,9.7,4,Fidele
C102877,54,6516.46,20785.21,47.0,8.7,3,Fidele
C102878,39,4763.82,2533.71,6.5,2.2,1,Occasionnel
C102879,35,16996.09,80883.76,82.7,12.1,1,Premium
C102880,38,6657.32,18546.79,60.4,11.3,3,Fidele
C102881,50,21571.39,69196.93,92.7,12.8,4,Premium
C102882,18,4246.01,4263.2,14.4,3.4,3,Occasionnel
C102883,20,5333.48,28561.95,57.6,15.5,3,Fidele
C102884,22,3925.43,5279.79,42.9,2.1,2,Occasionnel
C102885,19,5134.79,37827.68,67.4,7.2,2,Fidele
C102886,43,16415.0,78899.44,85.5,9.4,5,Premium
C102887,19,2513.51,-2674.36,34.6,0.1,1,Risque
C102888,45,17575.97,82680.09,54.0,2.6,3,Premium
C102889,56,17877.1,67672.86,86.4,12.7,4,Premium
C102890,53,10387.94,77424.83,74.4,7.7,3,Premium
C102891,35,3107.54,-1810.77,24.1,1.1,1,Risque
C102892,28,3807.58,2670.86,41.4,1.8,1,Occasionnel
C102893,49,4484.25,325.68,18.6,0.9,1,Occasionnel
C102894,42,3911.02,-2018.1,31.2,0.5,1,Risque
C102895,58,11146.67,59888.96,84.5,12.2,3,Premium
C102896,48,2989.38,-881.34,10.8,2.3,1,Risque
C102897,36,3348.29,21437.23,43.9,10.4,2,Fidele
C102898,27,4514.28,5851.15,20.5,3.2,3,Occasionnel
C102899,18,5741.57,19947.42,43.3,8.0,2,Fidele
C102900,62,5021.29,22046.89,61.3,9.5,1,Fidele
C102901,32,4468.4,-1652.24,11.1,0.9,1,Risque
C102902,26,10664.41,126914.66,79.9,9.1,4,Premium
C102903,18,2455.38,-1553.64,25.1,1.0,1,Risque
C102904,47,7236.08,14736.63,45.4,8.1,2,Fidele
C102905,36,3256.63,4657.39,40.1,1.9,1,Occasionnel
C102906,32,3218.7,-296.8,19.6,0.8,1,Risque
C102907,48,9671.42,101182.37,78.1,11.0,3,Premium
C102908,35,3344.82,-1168.53,11.1,1.4,1,Risque
C102909,33,3046.6,4127.51,49.7,1.8,2,Occasionnel
C102910,33,3911.51,1618.07,29.0,0.0,1,Occasionnel
C102911,52,18181.84,85461.88,79.0,6.9,3,Premium
C102912,30,3715.4,4970.87,38.3,1.9,2,Occasionnel
C102913,20,7091.02,7084.85,43.1,1.6,2,Occasionnel
C102914,32,5424.66,26119.83,47.8,1.5,2,Fidele
C102915,27,6040.82,23529.41,32.7,7.4,4,Fidele
C102916,52,6095.59,16636.24,58.5,11.0,3,Fidele
C102917,26,1381.55,-492.79,34.3,2.5,2,Risque
C102918,30,16160.2,103442.26,79.8,13.5,4,Premium
C102919,18,3424.16,2757.38,62.3,0.2,1,Occasionnel
C102920,30,2551.29,-2173.55,23.0,0.0,1,Risque
C102921,38,15317.98,40414.95,93.4,5.2,4,Premium
C102922,27,6903.67,27216.53,73.5,5.7,4,Fidele
C102923,40,4434.5,3188.99,12.7,3.0,1,Occasionnel
C102924,37,4629.13,28846.41,79.8,19.0,6,Premium
C102925,25,4698.89,869.62,20.0,1.5,1,Occasionnel
C102926,18,6100.79,1560.92,22.4,3.9,1,Occasionnel
C102927,34,2783.22,850.86,42.4,3.4,1,Occasionnel
C102928,28,5942.96,20151.92,42.6,10.8,1,Fidele
C102929,33,6009.47,3261.65,26.2,1.3,1,Occasionnel
C102930,36,3778.91,2318.44,34.7,3.4,1,Occasionnel
C102931,31,4876.43,12239.55,67.3,8.6,1,Fidele
C102932,39,7752.02,3745.6,31.8,3.6,1,Occasionnel
C102933,24,500.0,-1742.63,27.0,1.3,1,Risque
C102934,23,4543.9,1216.2,30.0,1.4,1,Occasionnel
C102935,41,7171.53,22812.84,54.3,7.4,2,Fidele
C102936,47,9134.97,21895.94,33.8,10.7,3,Fidele
C102937,45,23221.91,72014.18,90.9,19.0,4,Premium
C102938,54,7256.93,27683.35,44.3,10.0,2,Fidele
C102939,61,11422.91,52428.72,89.4,16.5,4,Premium
C102940,27,2344.15,2561.24,13.3,0.0,2,Risque
C102941,53,5780.36,26652.38,43.5,9.3,1,Fidele
C102942,23,2156.61,2664.89,31.6,1.0,1,Occasionnel
C102943,40,6753.71,19126.19,51.2,11.0,2,Fidele
C102944,52,2898.73,16223.3,60.0,8.6,1,Fidele
C102945,32,6721.19,20013.95,77.2,3.1,1,Fidele
C102946,18,6199.29,22906.47,37.8,6.9,4,Fidele
C102947,27,3704.26,1092.93,45.4,0.0,1,Occasionnel
C102948,37,2165.06,-1546.11,36.8,2.2,2,Risque
C102949,41,2093.26,-3659.64,18.4,0.9,1,Risque
C102950,32,5133.08,23870.04,49.2,2.6,2,Fidele
C102951,37,6004.4,3375.14,15.4,2.4,1,Occasionnel
C102952,65,23207.25,75267.89,86.7,15.1,3,Premium
C102953,18,2010.98,13.19,30.2,0.0,1,Risque
C102954,18,4122.31,-264.65,27.8,1.0,1,Occasionnel
C102955,30,5495.8,22411.3,44.2,10.0,2,Fidele
C102956,32,6179.53,19273.9,39.8,10.7,2,Fidele
C102957,37,9203.03,84113.13,62.1,9.7,3,Premium
C102958,28,8984.92,27974.54,56.1,10.8,2,Fidele
C102959,23,3114.37,-1561.95,14.2,0.0,1,Risque
C102960,31,3910.56,3303.16,11.8,2.4,1,Occasionnel
C102961,18,1437.0,-134.23,21.7,1.8,1,Risque
C102962,50,11750.4,98408.29,91.2,14.7,2,Premium
C102963,37,5078.5,2442.54,33.4,1.4,2,Occasionnel
C102964,34,9184.12,14605.58,55.0,9.5,1,Fidele
C102965,37,3482.5,3361.93,27.1,1.2,1,Occasionnel
C102966,47,5143.75,39835.23,33.2,10.9,2,Fidele
C102967,61,5963.85,26104.56,55.2,3.3,2,Fidele
C102968,36,3683.9,-304.53,46.0,1.4,2,Occasionnel
C102969,19,6014.82,10980.12,40.5,7.7,3,Fidele
C102970,25,8619.09,21481.83,55.1,3.8,3,Fidele
C102971,39,2582.99,4309.43,29.9,0.7,3,Occasionnel
C102972,51,6188.6,57234.72,75.4,9.6,2,Premium
C102973,45,4731.99,-634.3,25.6,0.0,2,Risque
C102974,18,6593.23,2402.51,23.3,1.4,1,Occasionnel
C102975,43,2166.08,3434.23,26.3,1.3,1,Occasionnel
C102976,33,4254.2,-740.15,55.9,2.0,2,Occasionnel
C102977,41,4719.83,514.53,6.4,2.1,1,Occasionnel
C102978,21,3979.52,2219.69,20.6,0.9,1,Occasionnel
C102979,36,3180.98,324.81,40.0,1.3,1,Risque
C102980,18,2119.21,5751.0,30.5,3.1,1,Occasionnel
C102981,31,7291.01,26181.47,70.2,6.9,1,Fidele
C102982,49,16448.5,87992.61,87.2,3.8,3,Premium
C102983,44,2501.85,4054.54,20.5,1.8,3,Occasionnel
C102984,49,10594.97,80287.79,70.3,16.0,4,Premium
C102985,49,7185.58,17205.05,60.6,12.8,3,Fidele
C102986,48,10708.0,86950.19,68.1,14.5,5,Premium
C102987,23,4783.78,3259.75,37.4,3.5,1,Occasionnel
C102988,38,8072.53,8038.85,57.1,11.3,2,Fidele
C102989,28,2830.18,1151.38,29.2,2.2,3,Occasionnel
C102990,34,891.97,787.47,33.8,2.1,1,Occasionnel
C102991,36,4580.47,3553.31,31.8,1.5,1,Occasionnel
C102992,31,5807.17,11687.49,48.7,10.0,1,Fidele
C102993,39,2691.26,4401.38,28.5,2.6,2,Occasionnel
C102994,32,4946.83,3417.95,10.6,2.0,3,Occasionnel
C102995,49,9727.77,24336.74,55.8,7.5,2,Fidele
C102996,22,3697.57,6419.11,32.6,2.9,1,Occasionnel
C102997,51,6996.51,5963.07,61.8,5.0,3,Fidele
C102998,18,1536.44,-649.43,15.6,0.6,2,Risque
C102999,62,9509.94,69604.56,99.8,9.9,2,Premium
C103000,36,3625.28,1635.08,3.5,3.6,2,Occasionnel
C103001,36,4078.36,3358.74,19.9,1.3,1,Occasionnel
C103002,40,5288.18,8405.24,60.6,8.6,2,Fidele
C103003,18,2292.26,-386.35,37.3,2.6,1,Occasionnel
C103004,56,18109.42,107662.7,70.4,5.1,3,Premium
C103005,41,2761.82,3422.09,47.8,2.6,1,Occasionnel
C103006,18,3610.11,5938.75,65.2,2.5,1,Occasionnel
C103007,34,17845.85,77929.83,91.5,7.7,3,Premium
C103008,53,22248.14,115483.64,81.2,2.7,4,Premium
C103009,38,2283.49,916.98,23.6,1.6,2,Occasionnel
C103010,30,6540.72,24294.68,53.8,11.3,2,Fidele
C103011,27,3276.66,-839.83,22.0,0.8,1,Risque
C103012,25,5070.73,4684.26,17.0,1.6,1,Occasionnel
C103013,36,3538.93,5882.08,37.8,1.4,3,Occasionnel
C103014,43,9463.86,18219.61,57.6,9.2,1,Fidele
C103015,34,1825.85,1620.57,58.0,1.4,3,Occasionnel
C103016,25,3693.82,1221.88,25.9,0.3,2,Risque
C103017,54,12257.17,64192.23,75.8,13.8,5,Premium
C103018,37,6149.72,14433.76,39.2,3.2,4,Fidele
C103019,37,8899.12,16042.14,46.2,8.3,1,Fidele
C103020,34,5749.31,8233.49,63.5,2.3,3,Fidele
C103021,30,3161.46,3933.88,53.0,1.2,1,Occasionnel
C103022,51,5468.67,23875.63,65.1,10.4,2,Fidele
C103023,34,4151.8,6159.26,14.5,1.9,1,Occasionnel
C103024,43,8319.19,13547.65,56.1,5.9,3,Fidele
C103025,48,15875.28,94856.55,79.6,3.6,4,Premium
C103026,52,5252.05,15713.98,72.7,4.3,1,Fidele
C103027,21,2942.94,-3827.21,5.9,0.0,2,Risque
C103028,29,3330.86,3460.95,27.9,1.2,2,Occasionnel
C103029,56,8645.08,22774.28,61.1,10.5,3,Fidele
C103030,36,4599.72,4573.43,42.8,2.4,2,Occasionnel
C103031,56,9842.66,78806.63,67.0,11.1,4,Premium
C103032,46,7703.25,17946.98,52.2,9.7,2,Fidele
C103033,34,5252.81,14362.77,40.4,8.7,1,Fidele
C103034,37,1293.03,-2488.23,0.0,0.5,2,Risque
C103035,47,4861.05,-547.9,43.8,2.1,1,Occasionnel
C103036,19,7602.55,4194.27,38.9,2.2,2,Occasionnel
C103037,47,13659.84,73445.15,79.9,6.6,5,Premium
C103038,52,6857.11,4084.49,72.3,14.6,1,Fidele
C103039,18,5725.97,4034.48,23.3,1.7,2,Occasionnel
C103040,46,5902.45,22939.41,64.2,9.9,2,Fidele
C103041,37,5184.74,-1737.64,10.0,1.6,1,Risque
C103042,27,1545.44,347.58,38.7,2.1,1,Occasionnel
C103043,71,7697.95,20631.94,76.6,6.1,1,Fidele
C103044,26,3459.65,1071.34,43.9,1.8,1,Occasionnel
C103045,30,3267.37,-3039.27,29.7,0.7,1,Risque
C103046,44,10775.6,15860.9,81.0,9.6,4,Fidele
C103047,27,3600.04,4208.0,16.0,2.8,1,Occasionnel
C103048,22,1002.9,-1219.08,37.2,1.4,1,Risque
C103049,48,6258.59,11700.81,39.6,7.1,3,Fidele
C103050,22,2750.94,-1367.12,10.8,0.8,1,Risque
C103051,47,12924.62,92646.31,69.2,4.3,4,Premium
C103052,23,4862.61,2394.58,50.0,1.6,1,Occasionnel
C103053,37,2599.62,5223.88,44.9,2.4,1,Occasionnel
C103054,19,3203.12,3621.45,18.9,0.7,1,Occasionnel
C103055,43,8067.55,20102.1,39.6,11.8,4,Fidele
C103056,34,2133.38,3112.91,43.9,2.7,1,Occasionnel
C103057,39,7048.88,23843.77,20.6,8.8,4,Fidele
C103058,37,7048.12,20782.07,66.0,9.1,2,Fidele
C103059,44,6669.59,33104.52,62.9,3.7,1,Fidele
C103060,35,3096.6,2659.1,42.2,1.4,1,Occasionnel
C103061,46,5285.17,25638.2,56.2,8.2,1,Fidele
C103062,54,7670.28,19141.74,40.3,7.8,2,Fidele
C103063,28,2235.62,962.05,7.8,1.6,1,Risque
C103064,44,6422.52,25906.23,53.9,4.9,4,Fidele
C103065,34,5190.4,20389.3,57.2,7.3,1,Fidele
C103066,36,9028.35,20361.54,64.4,9.3,2,Fidele
C103067,24,7198.02,30370.91,58.3,8.0,1,Fidele
C103068,33,3152.55,3585.36,42.8,1.1,2,Occasionnel
C103069,60,6543.8,12815.54,63.0,3.8,2,Fidele
C103070,46,16857.8,74016.53,76.0,11.0,3,Premium
C103071,24,2507.71,-632.41,35.3,1.4,1,Risque
C103072,34,3530.49,4605.86,53.6,0.9,1,Occasionnel
C103073,38,2220.23,4067.7,29.8,0.8,1,Occasionnel
C103074,28,1067.54,-819.52,14.3,0.5,1,Risque
C103075,33,2565.19,-1069.76,16.3,0.0,2,Risque
C103076,34,9680.11,20186.48,53.5,7.2,3,Fidele
C103077,30,5473.04,2153.98,35.0,1.5,1,Occasionnel
C103078,27,4708.32,5478.87,0.0,3.5,1,Occasionnel
C103079,52,3327.84,29517.68,69.2,6.6,1,Fidele
C103080,43,9545.64,22471.92,62.6,8.6,1,Fidele
C103081,25,19068.09,26760.69,89.3,8.7,4,Premium
C103082,34,1826.76,4315.39,46.7,1.4,1,Occasionnel
C103083,35,4038.96,3770.47,45.3,0.0,2,Occasionnel
C103084,37,1652.12,3183.39,50.3,2.4,1,Occasionnel
C103085,44,5239.62,17047.58,40.8,8.3,3,Fidele
C103086,39,7423.07,6350.72,71.7,6.8,3,Fidele
C103087,31,5823.87,1837.22,69.7,6.6,2,Fidele
C103088,18,6013.38,4000.1,15.9,0.9,2,Occasionnel
C103089,18,1502.5,-2077.99,34.6,2.0,2,Risque
C103090,21,2080.55,836.19,32.9,0.2,1,Risque
C103091,28,2964.93,1315.12,29.3,1.5,1,Risque
C103092,42,1928.04,-2318.25,2.9,1.0,1,Risque
C103093,36,2151.49,1930.08,7.4,0.5,3,Risque
C103094,28,5154.0,36609.45,60.6,8.2,4,Fidele
C103095,44,18964.27,18742.64,82.5,13.4,3,Premium
C103096,38,11628.75,105448.44,65.2,4.9,4,Premium
C103097,61,9627.77,22468.09,58.4,10.9,1,Fidele
C103098,41,10712.43,15327.41,74.9,8.8,3,Fidele
C103099,54,6557.55,22795.66,35.4,12.3,2,Fidele
C103100,28,3484.28,-1506.47,31.2,1.4,1,Risque
C103101,57,7670.95,12418.61,69.9,11.4,3,Fidele
C103102,32,1433.68,-1628.77,23.2,2.4,1,Risque
C103103,29,6421.16,-663.36,44.4,2.8,2,Occasionnel
C103104,21,3916.39,3482.62,45.3,1.6,1,Occasionnel
C103105,34,2721.03,6280.37,20.2,1.7,2,Occasionnel
C103106,35,7113.98,17350.39,49.3,12.5,1,Fidele
C103107,36,3003.6,3439.97,45.8,3.2,1,Occasionnel
C103108,45,10461.01,12472.48,68.1,12.1,2,Fidele
C103109,27,1721.89,209.19,12.2,1.6,2,Risque
C103110,41,2773.7,8693.81,56.4,12.7,3,Fidele
C103111,26,7754.25,3160.12,40.1,4.5,2,Fidele
C103112,28,3319.39,3166.95,36.9,2.6,2,Occasionnel
C103113,24,3839.76,1808.23,4.5,0.8,2,Occasionnel
C103114,38,5545.75,7218.74,49.0,9.9,3,Fidele
C103115,35,6055.7,3985.45,38.8,0.9,2,Occasionnel
C103116,47,2288.07,28170.3,67.3,11.7,3,Fidele
C103117,29,5433.4,2609.85,18.5,0.2,1,Occasionnel
C103118,34,6278.94,12104.94,52.5,12.2,1,Fidele
C103119,36,10696.1,24279.14,47.5,5.7,3,Fidele
C103120,38,5687.9,27653.18,47.5,10.0,1,Fidele
C103121,65,8581.53,20132.64,62.7,8.2,2,Fidele
C103122,18,9397.34,17611.46,76.0,13.5,3,Fidele
C103123,46,6974.61,21064.18,29.3,3.8,1,Fidele
C103124,37,7240.91,16667.04,88.6,5.7,3,Fidele
C103125,32,3567.4,29631.27,57.4,2.6,1,Fidele
C103126,41,5456.51,5618.6,4.9,4.6,1,Occasionnel
C103127,33,18993.87,104605.17,88.5,7.0,5,Premium
C103128,44,4255.87,1272.76,35.5,1.1,1,Occasionnel
C103129,38,994.49,343.07,16.6,1.1,2,Risque
C103130,37,5567.67,35012.27,62.0,8.4,1,Fidele
C103131,32,1512.56,-606.9,31.1,2.6,1,Risque
C103132,59,14823.66,117746.82,79.9,0.4,3,Premium
C103133,50,13701.61,79649.44,74.6,1.3,4,Premium
C103134,38,2269.58,2095.39,29.0,3.2,2,Occasionnel
C103135,32,2844.91,1798.24,51.1,1.5,1,Occasionnel
C103136,45,4091.08,6669.16,32.7,0.9,1,Occasionnel
C103137,45,12165.95,54147.3,87.5,17.2,4,Premium
C103138,32,2198.35,2620.47,41.7,2.0,1,Occasionnel
C103139,48,8814.02,31598.49,49.8,14.8,3,Fidele
C103140,49,7121.36,2787.49,55.0,7.9,1,Fidele
C103141,42,7734.68,16503.79,57.3,8.3,1,Fidele
C103142,40,2654.95,-1019.43,35.3,0.0,1,Risque
C103143,39,12760.26,71608.32,78.3,18.3,5,Premium
C103144,26,4455.97,1903.85,37.6,1.7,1,Occasionnel
C103145,25,5207.69,-1181.19,45.3,2.8,1,Occasionnel
C103146,24,4818.02,1177.26,16.7,2.8,3,Occasionnel
C103147,30,4757.78,4055.77,33.0,1.4,2,Occasionnel
C103148,18,3267.36,1258.53,19.9,0.0,1,Risque
C103149,53,7266.32,20033.27,42.4,9.7,3,Fidele
C103150,48,21969.26,80228.49,68.3,10.4,5,Premium
C103151,34,1200.58,4047.75,27.9,0.6,1,Occasionnel
C103152,55,11384.01,23704.46,45.3,7.7,2,Fidele
C103153,55,16229.64,59859.24,98.5,6.7,4,Premium
C103154,50,6138.96,6181.48,69.2,9.1,1,Fidele
C103155,33,10210.82,6052.45,36.4,9.2,3,Fidele
C103156,37,15698.45,112971.49,79.8,8.8,4,Premium
C103157,45,13951.01,124790.06,79.2,13.5,5,Premium
C103158,21,1532.6,-1434.95,13.1,0.5,1,Risque
C103159,46,7267.01,30454.32,60.3,5.5,2,Fidele
C103160,30,3231.77,-603.15,17.2,2.4,1,Risque
C103161,32,2626.26,2040.68,33.4,1.9,1,Risque
C103162,54,24783.91,89565.61,75.9,7.9,3,Premium
C103163,19,6000.03,1697.59,39.8,0.8,1,Occasionnel
C103164,26,1648.92,1808.69,33.8,0.0,1,Occasionnel
C103165,32,3770.88,6719.74,20.8,1.7,1,Occasionnel
C103166,26,20220.04,79782.73,91.8,11.0,3,Premium
C103167,46,10388.4,15527.05,50.6,7.7,1,Fidele
C103168,44,12115.75,54100.66,74.8,9.9,1,Premium
C103169,35,4927.82,8392.76,24.9,2.0,1,Occasionnel
C103170,50,840.88,-2505.62,33.2,0.0,1,Risque
C103171,30,4537.9,5299.55,54.7,0.9,1,Occasionnel
C103172,32,2083.25,6118.56,4.6,0.7,1,Occasionnel
C103173,18,2709.47,-1187.97,21.9,0.6,1,Risque
C103174,20,2352.51,6542.85,40.6,2.0,1,Occasionnel
C103175,41,13905.54,110928.68,64.6,7.7,4,Premium
C103176,28,3933.23,1037.7,14.7,0.0,1,Risque
C103177,30,4550.04,8100.75,43.5,10.2,1,Fidele
C103178,44,14143.02,81526.14,73.2,7.9,3,Premium
C103179,23,4430.61,7429.14,48.6,1.4,1,Occasionnel
C103180,27,500.0,292.0,30.8,1.0,2,Risque
C103181,21,7369.3,11170.87,78.7,10.8,3,Fidele
C103182,18,6212.63,23123.8,43.5,11.9,1,Fidele
C103183,41,7278.94,13419.62,41.4,9.0,1,Fidele
C103184,40,15583.49,74216.71,93.3,11.2,4,Premium
C103185,46,12195.1,89623.48,88.3,6.1,2,Premium
C103186,30,4766.27,2396.14,38.7,1.8,1,Occasionnel
C103187,30,4906.25,841.03,36.2,1.9,1,Risque
C103188,64,16755.27,68285.77,77.4,11.8,3,Premium
C103189,44,9444.75,21933.01,52.8,9.1,3,Fidele
C103190,26,7757.62,12170.18,45.8,10.3,3,Fidele
C103191,42,20808.35,82937.5,93.7,8.1,4,Premium
C103192,34,2339.19,1243.46,59.6,1.6,1,Occasionnel
C103193,32,4588.89,6666.98,44.1,2.2,1,Occasionnel
C103194,23,1727.09,1071.41,35.8,1.4,2,Occasionnel
C103195,53,9440.77,6046.4,55.1,6.2,1,Fidele
C103196,28,4936.58,942.81,23.0,1.5,1,Occasionnel
C103197,48,9745.49,51150.66,87.5,10.5,3,Premium
C103198,42,5659.56,31395.04,56.9,6.1,3,Fidele
C103199,44,1767.38,-2484.33,5.5,2.0,3,Risque
C103200,42,2674.24,988.73,36.0,0.1,1,Occasionnel
C103201,36,521.07,-18.33,17.7,1.3,2,Risque
C103202,18,2666.11,-927.81,31.6,0.6,1,Risque
C103203,34,4120.77,2737.21,40.2,1.9,1,Occasionnel
C103204,42,3497.3,2908.63,20.7,0.9,1,Risque
C103205,56,5354.33,23185.52,57.8,7.6,4,Fidele
C103206,65,10487.41,101741.74,77.3,15.5,4,Premium
C103207,39,13067.37,77911.78,78.3,9.3,3,Premium
C103208,63,13252.82,103176.02,83.3,13.7,4,Premium
C103209,45,22993.86,75977.28,71.7,2.8,5,Premium
C103210,44,7032.21,17329.99,53.5,4.2,3,Fidele
C103211,29,3868.9,-968.75,30.1,2.1,1,Occasionnel
C103212,22,5740.99,133.78,18.9,1.8,1,Occasionnel
C103213,24,4363.2,1755.32,11.9,3.9,2,Occasionnel
C103214,63,19006.84,77276.01,80.0,8.1,5,Premium
C103215,30,3101.35,608.15,32.8,2.2,1,Occasionnel
C103216,27,6922.7,15829.11,46.6,9.2,3,Fidele
C103217,53,18777.29,55753.65,83.1,10.1,4,Premium
C103218,45,6628.28,31719.2,62.7,11.1,2,Fidele
C103219,48,5082.74,24732.24,53.7,5.9,2,Fidele
C103220,33,9397.3,29174.5,49.1,9.3,2,Fidele
C103221,32,4539.39,5124.82,7.8,1.8,3,Occasionnel
C103222,35,7213.62,3013.3,22.9,2.5,1,Occasionnel
C103223,33,5110.18,4154.04,0.0,4.1,1,Occasionnel
C103224,48,13942.54,95195.14,63.1,17.7,3,Premium
C103225,27,3911.25,3935.06,42.5,2.3,1,Occasionnel
C103226,26,2749.58,2586.45,47.3,0.0,1,Occasionnel
C103227,23,6274.33,15330.46,72.8,6.1,2,Fidele
C103228,46,3075.26,4976.26,31.2,2.4,1,Occasionnel
C103229,41,9852.16,20405.33,53.5,5.0,1,Fidele
